Name,Author,Suggest for blog,Year,Month,Program,Theme,Created by,Last Updated,Original Document (Google Doc),Suggest for program mailing
“Be Careful What You Wish For” by Mark Daigre,,No,2016,09 - September,Picture Essay,https://www.notion.so/Hands-picture-cc2c883ab4c04780a70bf8d8aa0ac19d,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1xVhXGOrxJ8pZNWtzLJdTzB0XM-IGTWUMQvd7Qch79Ug/edit,No
Untitled by Anthony Randall,,No,2016,09 - September,Picture Essay,https://www.notion.so/Hands-picture-cc2c883ab4c04780a70bf8d8aa0ac19d,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/14eNalF4xl-eofIAUAg2ew5A_USESleP_LclDkUDzF3k/edit,No
“Illusions” by Michael Willis,,No,2016,09 - September,Picture Essay,https://www.notion.so/Hands-picture-cc2c883ab4c04780a70bf8d8aa0ac19d,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1_CymtgDRj0d-KjZfRWbTuZaIyBdizzZM31PYdXfIm4c/edit,No
“Until I See You” by John Wilson,,No,2016,09 - September,Picture Essay,https://www.notion.so/Hands-picture-cc2c883ab4c04780a70bf8d8aa0ac19d,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1S1EH7r7HFFwWaugsA5Aola2YdgjqLgRrXHM-d8jTHBc/edit,No
Untitled by Tommy Hightower,,No,2016,09 - September,Picture Essay,https://www.notion.so/Hands-picture-cc2c883ab4c04780a70bf8d8aa0ac19d,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1AmjeUKE0jiJTP4sw_lhmGRgbE6R1NgV6muGxEqKta4g/edit,No
“The Face of the Human Race” by Michael Lanning,,No,2016,09 - September,Picture Essay,https://www.notion.so/Hands-picture-cc2c883ab4c04780a70bf8d8aa0ac19d,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1V6FKer_I7knQdxtErHkufMrw_bQZ2ZXs-JWrAs9_jKM/edit,No
"“Alex, the Alien Iguana” by Michael Lanning",,No,2016,09 - September,Picture Essay,https://www.notion.so/Hands-picture-cc2c883ab4c04780a70bf8d8aa0ac19d,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1kESibA_1dQCpaihFN_YQK24_aP73DGsppVNDcwpf_WA/edit,No
“Faces” by Shannon Richardson,,No,2016,09 - September,Picture Essay,https://www.notion.so/Hands-picture-cc2c883ab4c04780a70bf8d8aa0ac19d,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1UiLfeo0Z_Fe5B1C0-j8-J5oHroaRqin8byjbKoRYOVQ/edit,No
Untitled by Norman Sheriot,,No,2016,09 - September,Picture Essay,https://www.notion.so/Hands-picture-cc2c883ab4c04780a70bf8d8aa0ac19d,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1YviZFlwYGuxkbj0o-QkSt-kD2k-g8v14bVznj4ONpGs/edit,No
Untitled by Craig Shipley,,No,2016,09 - September,Picture Essay,https://www.notion.so/Hands-picture-cc2c883ab4c04780a70bf8d8aa0ac19d,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1TeMMpJgw80mUCuFmWnjMwgh0oDRYQhZsIQxx98L-Bp4/edit,No
“Regret” by Richard Watts,,No,2016,09 - September,Picture Essay,https://www.notion.so/Hands-picture-cc2c883ab4c04780a70bf8d8aa0ac19d,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1LF1eJ1ePH6QPIrwn9z5oDkF5m_VTd_re0_xRpqQT3ag/edit,No
“100 Years” by David Cooper,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1Y3VsUB6-mJ8RllTnrNigrtojZdTI_NeDQx4QHDuF5cI/edit,No
Untitled by Jonathan McGeoch,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1vY00yfm9H9RV6PYv8lxQrj9tyvGTGeQCwZ_IMPy_jCI/edit,No
Untitled by Eric Langley,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1A1l01ztIrCVt4X1SZL1o8M4XedNv5n_7OEszFXuId34/edit,No
“Into the Mountains” by Shaun Blake,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1jaf4kZrH9ektS25EigDv0VZU-p27n0v-aCxf50Rc_VY/edit,No
“Family Trips” by Steven P. Arthur,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1qeIw1m3AFieqxSoH6jcZItxYvDwqZfLlbJQ1Jgd_2-E/edit,No
“My Valley” by Deon Earnest,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1XHDC8pZKWGhzz7uBy8OXB3a7zxkhjCG7d3AljGCdCCE/edit,No
“Modern Day Explorers” by Carl Branson,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1qV9h8iuC47RU3H_zlkzDN1SwAF_8-B16-HIK41Y-emI/edit,No
“Thankful in the Valley” by D. Spencer,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/11XL-A4hIsFP990Butm0tiEKLFYyvvF104DLJCkeHZq4/edit,No
“Hope Springs Eternal” by Nate A. Lindell,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1EU3lNW6d5btpgog3usFFaEse2QuoW9bmmZsr8NZTy1w/edit,No
“Living for the Moment” by Calvin Westerfield,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/17Eiiod8H0bbScUqQKYHX3wuWaIWlShwsa0ZEFNtx6IU/edit,No
Untitled by Chris Ward,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1sODafPkfVOSt-aPDgxLpIX35a1l1OWsVSIl5bClO2nw/edit,No
Untitled by Bobby Burton,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/11OP6H22CmrP8D90_1sWtJGcFr0nTApMOKKfjKBv7PqY/edit,No
“Introducing Diagonal Taboo” by Matthew Tomlinson,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1YkSIn9iPGr1d0ckJtGg_k4-djwvvMjdbo-6h2z99O3k/edit,No
“A Little Light of Beauty” by Jose R. Garcia,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1k_QUlUJSlVL7270IdQi2aml_X5lFEz9EM9qeWBdcVMc/edit,No
"“Honor” by Steven Lee Adkins, Jr.",,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1CcVTmOfK0QzGLg3pGQHdHafsOkmVELhYV1ldCN2jCpw/edit,No
Untitled by Tommy Hightower,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1jmsgn8x56OGQlb3I9vrk9t1gDb8iCrkRNH1mEnoYpMs/edit,No
“Flags of Release” by Raymond Swanson,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1YLidytwrcgcfCCwSe4XybVZlE-HkxHb921xokY061eE/edit,No
“Small with a Lion Heart” by Jamale Douglas,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1mm3QD_ZelZ7x6DUkxph4Anr2eoNx5b-LN2u15y-NNkE/edit,No
“Mountain Top for Sale” by Curtis Colvin,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1jIWbcdLLlQyLRynz7svnHVg-I-Mc6Yk9oYAZt18poTI/edit,No
Untitled by Jason Cott,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1Or6zNxuEpUJivraM0v0j5wU7hbhH26A_R-k7aY9BUAM/edit,No
“A Piece of Mind” by Christopher Ivory,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1CymguGbYuWJGtqztmv7vuiV4_lC-dC6pc6pa6UBVBF4/edit,No
Untitled by Nicholas Martinez,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1HUj0FsJcP8slJqXGCSdkIJ2gtMrnTMh_ihK-80e-shM/edit,No
“Unchanging” by Charles Murphy,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1L_YspPO2kKkUtNCoy5yFplBh1r6CZTTwhcn4XhGDChg/edit,No
“Understanding M.L.K.’s Last Speech” by Clarence Whitaker-Jones,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1W_YUgiPGyFsgPseTeVGOE-8EWWG4kocUxDpZODyChQ8/edit,No
“The Mount of Reflection” by J.C. Young,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1WrRY_-1A7w_6Rw8TsDxHDF9RRtbhK_2hAzARroIvdNo/edit,No
“My Mountain” by Craig Shipley,,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1NJVdTZ3oKJo6ZeRBuj6qGYVFtuWm_GS4NjVPy2yBMDA/edit,No
"""Mountains"" by Craig Shipley",,No,2016,10 - October,Picture Essay,https://www.notion.so/Mountains-picture-667d33280d90426083880d53d88e14b7,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1csQs4JBJhHmTdgA49IR4ftDX8zhoy5Fs9Qeg3rzv054/edit,No
“Survival of the Fittest” by Eric Langley,,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1YHxll42mH0Ql1N2cavmdNUn5Gpa9CUE-NPnxmfbzV44/edit,No
“Retrieval” by Chris Hannigan,,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1lyWT-PovwbjSLDoi-MLnp5fY5bFKCQy88U3HLfAV0DE/edit,No
"“Decisions, Decisions” by Chad Frank",,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/176HVueV2BpA4EVmK4JjCHtt68oAqrXVbe3v5SAFG-bc/edit,No
“Post-Apocalyptic Loyalties” by Steven P. Arthur,,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1cxU03DoMOE1xoA_JyaRLTPrEv9-EssKujMPhJzQHFFA/edit,No
“In the Wastelands” by Thomas Soria,,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/14UCHVD2iuH_xzZ5yME_ZeTdFPL87voGZ0mhBEPhH2Fc/edit,No
Untitled by Linniell Phipps,,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1McF10wNMPjWNKbiSFVvbel4fHPEc4LBmwS_G0Yf_uTc/edit,No
“How Could I Forget?” by David Irons,,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1rUCSin8XH5FAFpooqvZpZGOMmq46ELhr3m8U-dT9Lso/edit,No
“Burdens Carried” by Carl Branson,,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1j-G7uwIi-Lo1MFA8YY_IbxfKA2HuZqJG25EqzdQTI6I/edit,No
“The Good Guy” by Curtis Colvin,,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1UmNt72w4H4DSG1P2bpCc-4fuxMMcbF9GC_lwwYR-Tso/edit,No
“Man for Hire” by Corey Higgins,,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1zpPvo6W7la8jYu1mzA3irgw-YWqzoORkF6P5C000b-s/edit,No
“Epic Trip” by Delvin Diles,,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1vbbcANGie3xw-2uvi_Vi6IDihctuWL40_zAnBAF8PSM/edit,No
“Brothers In Arms” by Darrell Ballard,,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1ItOFnXMIQwejAYWBmkKRwmuHoqVOu6ZHY_K0dxH5Dg0/edit,No
“The Suffering” by Daniel Matthews,,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1IJ7eAQhQEIFpmG9K4dM7MH3UIkXEq6V2Z4luKqTkLro/edit,No
Untitled by Jeremy Brown,,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/18946Q4uGu2rA6ngG14Ts-KXjc3xZlEx_2GRZ0t66Ebg/edit,No
“The Men in the Mist” by Vaughn Wright,,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1qW1EY5tdqoOiw5sSsuB7ZLj1LkKutQ8u4u8CZE8iYbA/edit,No
Untitled by Tommy Hightower,,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1T5HFdmsGaalMnSYnxfEVKp8a-Drewr07r7z-lQo-U2o/edit,No
"“Tic, Tac, Ticken in His Head” by Michael Lanning",,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1jSjA6qrgNVhBqI6zUP1i9bpEzKlbr9TlGrdBOnrTMTA/edit,No
“The Haven” by S. Joshua Balistreri,,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1EISKWmngZRF7GmVo7TYBIo8fArWIZlh0fsLJ8NYtc_Q/edit,No
"“Two Buttons” by Robert Andrew Bartlett, Sr.",,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1narKXn_UfNE4ABc-KcbShFNX_JeElKg5UV-FGs3O-qc/edit,No
“The Final Moron” by Robert J. Richter,,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/13EnClpEAj7tpV0ROmZ4kpmIGVDQYYoHOxMxJRucGVuk/edit,No
“The Mission” by Michael B. Willis,,No,2016,11 - November,Picture Essay,https://www.notion.so/Soldier-picture-23a228dd329e476a971580efd0817ef5,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1glLtQIHJ8V2LMlC9h47xh-Zrz7c2UqD7YMBXNJ7CGk4/edit,No
“Blind Link You” by Robert J. Richter,,No,2016,12 - December,Picture Essay,https://www.notion.so/Woman-Eye-picture-f7d4006882624ea28f714db015370c95,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1azOzzt9DWFV3z2-NyqOmSoDiEXDaMH5xhaj1zzeThxs/edit,No
“A Full Life” by Blaine Olivas,,No,2016,12 - December,Picture Essay,https://www.notion.so/Woman-Eye-picture-f7d4006882624ea28f714db015370c95,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1j-hoXYZJb_Q7xHIkGBSjENLSc5T1SGMdRhshSY4wWgY/edit,No
“His-Story” by Calvin Westerfield,,No,2016,12 - December,Picture Essay,https://www.notion.so/Woman-Eye-picture-f7d4006882624ea28f714db015370c95,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1AzMP0kcq6-J0O6pMysr8GAPls-MJfMPz2TW7RBWfx-M/edit,No
Untitled by William Earl Hill,,No,2016,12 - December,Picture Essay,https://www.notion.so/Woman-Eye-picture-f7d4006882624ea28f714db015370c95,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1xthUXRo6arIisK5tuL21lqe5iIXIeF3i6yZeiNCZ8Iw/edit,No
“Introducing the Witch of The Rains” by Matthew Tomlinson,,No,2016,12 - December,Picture Essay,https://www.notion.so/Woman-Eye-picture-f7d4006882624ea28f714db015370c95,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1-C4RkSdPA9Flh_8VynCWkLkLjhDjUpHgz3GvgFFg7IE/edit,No
“See No Evil” by Joshua Balistreri,,No,2016,12 - December,Picture Essay,https://www.notion.so/Woman-Eye-picture-f7d4006882624ea28f714db015370c95,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1dUsPo0QZE88SGBKH1rmubu-rQRiUGepw7nH0ff2WJFA/edit,No
Untitled by Jeremy Brown,,No,2016,12 - December,Picture Essay,https://www.notion.so/Woman-Eye-picture-f7d4006882624ea28f714db015370c95,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1VfRcR2_B1oh9A1qREVeAHqsTBM58epm_fPWvWz7_yq0/edit,No
“The Blind Seeress” by Steve Dennis,,No,2016,12 - December,Picture Essay,https://www.notion.so/Woman-Eye-picture-f7d4006882624ea28f714db015370c95,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1NF2YQWjxpQRRKd-jDQnIxvSWjebhtuCFDvBlUU246Cw/edit,No
Untitled by Mike Mosely,,No,2016,12 - December,Picture Essay,https://www.notion.so/Woman-Eye-picture-f7d4006882624ea28f714db015370c95,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1evn3LMsKOFoop7k5F_9nYswsNyI9yhLqgksu18Xfq24/edit,No
“Knowledge Born Absolute God” by Raymond Springs,,No,2016,12 - December,Picture Essay,https://www.notion.so/Woman-Eye-picture-f7d4006882624ea28f714db015370c95,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1HxyPIiMfpgyzaA0_E1-do9RakhI20pht-ugXagLnnhM/edit,No
“Nation” by Akai McRee-Tran,,No,2016,12 - December,Picture Essay,https://www.notion.so/Woman-Eye-picture-f7d4006882624ea28f714db015370c95,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/168k6qveiC3cLPIPOqSvpdzbCad6iRwkf62mF8h0J2Ec/edit,No
“Death Perception” by Robert Andrew Bartlett Sr.,,No,2016,12 - December,Picture Essay,https://www.notion.so/Woman-Eye-picture-f7d4006882624ea28f714db015370c95,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1O74YmXcxSI8rp2XwRTZ8mAP8E8jhzIBNx_p4yQ_Er14/edit,No
“Recording a Memory” by Sean McCarthy,,No,2016,12 - December,Picture Essay,https://www.notion.so/Woman-Eye-picture-f7d4006882624ea28f714db015370c95,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1lIrG4hyHn0Fj8Hoe2scZeeeDa4qLxcqiyuiyAi_AhAU/edit,No
,,No,,,,,Lucero Contreras,"February 21, 2021 4:48 AM",,No
"""Leap of Faith"" by Jeremy Brown",,No,2016,12 - December,Word Theme Essay,https://www.notion.so/Winning-57b92c95550c421b84907a5d8c39be20,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1T8tXZHNqDS6bn0cffk41FyUMx1m7hKUTjMAxEXM6cSw/edit,No
“Not to Brag” by William Andrews,,No,2016,12 - December,Word Theme Essay,https://www.notion.so/Winning-57b92c95550c421b84907a5d8c39be20,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1o-DI3lyVlQTPAB0mBadKGhCyuWkHh3vGPWiKCCjDiRU/edit,No
“The Price of Privation” by Calvin Westerfield,,No,2016,12 - December,Word Theme Essay,https://www.notion.so/Winning-57b92c95550c421b84907a5d8c39be20,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1X2Tp979BhJ2oHk7N7ox8Iglsc-Aclyg_WVaS9lCAzQs/edit,No
“My Very Best Win” by Rudy J. Djordjevich,,No,2016,12 - December,Word Theme Essay,https://www.notion.so/Winning-57b92c95550c421b84907a5d8c39be20,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/14IdoRvwWm91yDh1svF0iD3B74iYpDefNGY7Y5eIzRbA/edit,No
“My First Raffle” by John Naylor,,No,2016,12 - December,Word Theme Essay,https://www.notion.so/Winning-57b92c95550c421b84907a5d8c39be20,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1tM6DbHVaTTA4HtRuTdMhqJA7ymotT-Wb9YdNoHLj064/edit,No
“Trail of Tears” by Sheryl Cox,,No,2016,12 - December,Word Theme Essay,https://www.notion.so/Winning-57b92c95550c421b84907a5d8c39be20,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/18nu_B8RL7wQn3y4yfZiTBEfA4QY74KbHI9_tsndoMbM/edit,No
“Ignorance is Winning” by Robert J. Richter,,Yes,2016,12 - December,Word Theme Essay,https://www.notion.so/Winning-57b92c95550c421b84907a5d8c39be20,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1cQCgWmdI3ycQfZQ_edCHgxVS70cs4hah0Lq80qP8x4M/edit,No
“Eddie’s Leap of Faith” by Edward Walsh,,No,2016,11 - November,Word Theme Essay,https://www.notion.so/Leap-of-Faith-944dbcda9c6a4ac496a72194069cce1d,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1n4otnSMdGWgMBRiM--raY9f8u_neoG1K_kLpzr3OjxQ/edit,No
